report_id,length_ratio,chrf,ter,cosine_sim,bertscore_p,bertscore_r,bertscore_f1
RPT_003567,0.9726027397260274,54.1784054342225,0.6712328767123288,0.9729738831520081,0.9577971696853638,0.955755889415741,0.9567754864692688
RPT_003568,0.9104477611940298,48.503449066798495,0.746268656716418,0.918236255645752,0.9494593143463135,0.9470568895339966,0.9482565522193909
RPT_003569,0.9629629629629629,49.28403725476904,0.7037037037037037,0.9391595125198364,0.9464202523231506,0.9430114030838013,0.9447126984596252
RPT_003570,1.010989010989011,57.81068873702642,0.6043956043956044,0.9582117795944214,0.9580221772193909,0.9562996625900269,0.9571601152420044
RPT_003571,0.9634146341463414,54.745740929925525,0.6341463414634146,0.9330925345420837,0.9589012861251831,0.9565561413764954,0.9577271938323975
RPT_003572,0.9537037037037037,59.031187897598315,0.6111111111111112,0.9703120589256287,0.9562521576881409,0.953652560710907,0.9549505710601807
RPT_003573,0.9868421052631579,49.26224070271153,0.7236842105263157,0.9408456087112427,0.9482299089431763,0.9431749582290649,0.945695698261261
RPT_003574,0.9436619718309859,50.20567117862398,0.7183098591549296,0.9076385498046875,0.9585265517234802,0.954329252243042,0.956423282623291
RPT_003575,0.9655172413793104,53.65916871011357,0.6666666666666665,0.9281958937644958,0.9550184607505798,0.9541986584663391,0.9546083807945251
RPT_003576,0.9743589743589743,52.90236057379041,0.6495726495726495,0.8904723525047302,0.9521083235740662,0.9492650628089905,0.9506845474243164
RPT_003577,0.9726027397260274,55.25187970360877,0.6575342465753424,0.9598288536071777,0.9554820656776428,0.9526395797729492,0.9540587663650513
RPT_003578,0.9411764705882353,51.91786771319554,0.696078431372549,0.8875347375869751,0.956332266330719,0.9519048929214478,0.9541134238243103
RPT_003579,0.9710144927536232,51.37974432239112,0.7246376811594203,0.9228398203849792,0.9544247984886169,0.9534770846366882,0.9539507031440735
RPT_003580,1.0,55.82844169765357,0.6415094339622641,0.947589635848999,0.9597601294517517,0.9593441486358643,0.9595520496368408
RPT_003581,0.9438202247191011,50.45968818142433,0.6853932584269663,0.909026026725769,0.9584904909133911,0.956156313419342,0.9573219418525696
RPT_003582,0.971830985915493,53.94836450498948,0.6619718309859155,0.947589635848999,0.9594242572784424,0.9581369161605835,0.9587801694869995
RPT_003583,0.9090909090909091,52.566461198194524,0.6818181818181818,0.9788023233413696,0.9516149759292603,0.9492192268371582,0.9504156112670898
RPT_003584,0.9789473684210527,55.857477320407945,0.6631578947368421,0.9068913459777832,0.9611905813217163,0.9610312581062317,0.9611108899116516
RPT_003585,1.0,55.82844169765357,0.6415094339622641,0.947589635848999,0.9597601294517517,0.9593441486358643,0.9595520496368408
RPT_003586,0.9777777777777777,61.79259686203091,0.5666666666666667,0.9809972047805786,0.9609823822975159,0.9588229060173035,0.9599014520645142
RPT_003587,1.0,52.88456723887459,0.6545454545454545,0.8914000391960144,0.9529543519020081,0.9492258429527283,0.9510864615440369
RPT_003588,1.0196078431372548,56.068714112152904,0.6666666666666665,0.9247481822967529,0.9569755792617798,0.957019031047821,0.9569973349571228
RPT_003589,0.953125,54.74566673511752,0.6328125,0.9517068266868591,0.9564527869224548,0.9528012275695801,0.9546234607696533
RPT_003590,0.9629629629629629,54.206635159087135,0.6481481481481481,0.947589635848999,0.9593135118484497,0.9570257663726807,0.9581682682037354
RPT_003591,0.9702970297029703,52.14537371419182,0.6534653465346536,0.9317401051521301,0.9490054249763489,0.9451878666877747,0.9470927715301514
RPT_003592,1.0,52.05216435862492,0.673076923076923,0.9442508816719055,0.9564000964164734,0.9543001055717468,0.9553489685058594
RPT_003593,0.9518072289156626,59.889641212452425,0.5903614457831325,0.8983331918716431,0.9591773748397827,0.9570543169975281,0.9581146836280823
RPT_003594,0.967741935483871,56.23039900862378,0.6451612903225806,0.947589635848999,0.9591583013534546,0.9589132070541382,0.9590357542037964
RPT_003595,0.9791666666666666,49.692586148163045,0.6770833333333335,0.9044241905212402,0.9529587626457214,0.9524617791175842,0.9527102112770081
RPT_003596,0.9859154929577465,50.648268683710405,0.7323943661971832,0.913020670413971,0.9577372074127197,0.9562598466873169,0.9569979310035706
RPT_003597,0.9444444444444444,51.95891251169249,0.6805555555555556,0.9415386915206909,0.9605501890182495,0.9581570625305176,0.9593521356582642
RPT_003598,0.9629629629629629,56.20840587779011,0.6172839506172839,0.9305040836334229,0.9601106643676758,0.9604777097702026,0.9602941870689392
RPT_003599,0.9401709401709402,53.017891883138915,0.6837606837606838,0.8991208672523499,0.9583752751350403,0.9566936492919922,0.9575337767601013
RPT_003600,0.9642857142857143,55.86855677767999,0.6428571428571429,0.947589635848999,0.9619484543800354,0.9601762890815735,0.9610615372657776
RPT_003601,0.9493670886075949,53.55220229790289,0.6582278481012658,0.9060027003288269,0.9522336721420288,0.9493178129196167,0.9507734775543213
RPT_003602,0.9887640449438202,50.25169477224368,0.6741573033707866,0.9314170479774475,0.9475207328796387,0.947330892086029,0.9474257826805115
RPT_003603,0.9571428571428572,50.73609386583532,0.7,0.903907835483551,0.9566541910171509,0.9555999636650085,0.9561268091201782
RPT_003604,0.979381443298969,55.91881704713021,0.6185567010309279,0.9126110076904297,0.9563175439834595,0.9547821879386902,0.9555492997169495
RPT_003605,0.9615384615384616,53.998534477436145,0.673076923076923,0.9216557145118713,0.9565848112106323,0.9535022974014282,0.9550410509109497
RPT_003606,0.9369369369369369,56.59362645822023,0.6216216216216216,0.9773364663124084,0.9532131552696228,0.9501665234565735,0.9516873955726624
RPT_003607,0.9879518072289156,53.0395847564228,0.7228915662650602,0.9033351540565491,0.9550591111183167,0.9539443254470825,0.9545013308525085
RPT_003608,0.9607843137254902,50.10826768565767,0.7058823529411765,0.9721386432647705,0.9617277383804321,0.9584062695503235,0.9600640535354614
RPT_003609,1.010752688172043,57.15253514766858,0.5913978494623656,0.948107898235321,0.9582406282424927,0.9585586190223694,0.9583995342254639
RPT_003610,0.9473684210526315,49.11103801048854,0.75,0.9423225522041321,0.9550243020057678,0.9540905356407166,0.9545571804046631
RPT_003611,0.978021978021978,53.965039503441595,0.6153846153846154,0.940673828125,0.9577724933624268,0.9550282955169678,0.9563984274864197
RPT_003612,0.9615384615384616,51.99877958587006,0.6923076923076923,0.9292462468147278,0.9510946273803711,0.9466149806976318,0.9488494992256165
RPT_003613,1.0098039215686274,51.802739160829034,0.6666666666666665,0.919632077217102,0.9548678994178772,0.9537716507911682,0.9543194770812988
RPT_003614,1.011764705882353,55.60898133359672,0.6235294117647059,0.9410275220870972,0.9603666663169861,0.9585252404212952,0.959445059299469
RPT_003615,0.9701492537313433,50.99214270924277,0.701492537313433,0.9324658513069153,0.9512813091278076,0.9480030536651611,0.9496393203735352
RPT_003616,0.9901960784313726,53.734719215526226,0.6372549019607843,0.9316321015357971,0.9542100429534912,0.9527323842048645,0.9534706473350525
RPT_003617,1.013157894736842,54.74325106791347,0.5921052631578947,0.948107898235321,0.955716609954834,0.9530131220817566,0.9543629288673401
RPT_003618,0.9850746268656716,59.25183465672424,0.6119402985074627,0.9808976054191589,0.9605342149734497,0.9593521952629089,0.9599428772926331
RPT_003619,0.9242424242424242,51.93408725347746,0.6893939393939393,0.9207929372787476,0.9475901126861572,0.9448690414428711,0.9462276101112366
RPT_003620,0.9390243902439024,51.44173219065094,0.7073170731707318,0.8516542911529541,0.9534298181533813,0.9485485553741455,0.950982928276062
RPT_003621,1.0,54.48978796642474,0.6470588235294117,0.9324658513069153,0.9539925456047058,0.9528687000274658,0.9534302949905396
RPT_003622,1.0,48.58640816664613,0.7115384615384616,0.9240158796310425,0.9476624727249146,0.9464190006256104,0.947040319442749
RPT_003623,0.9658119658119658,52.05302825048119,0.5982905982905983,0.9707914590835571,0.9546290636062622,0.9508947730064392,0.9527583122253418
RPT_003624,0.9855072463768116,49.65735892573247,0.7391304347826086,0.9132431149482727,0.9566663503646851,0.9553097486495972,0.9559875726699829
RPT_003625,0.95,50.931540006872325,0.6833333333333332,0.9343680739402771,0.9628056287765503,0.9605980515480042,0.9617005586624146
RPT_003626,0.9634146341463414,53.706283006385455,0.6707317073170732,0.9096264839172363,0.9592501521110535,0.9582066535949707,0.9587280750274658
RPT_003627,0.9848484848484849,54.45048667518372,0.6818181818181818,0.9337761402130127,0.9592384099960327,0.9588373303413391,0.9590378403663635
RPT_003628,1.0327868852459017,52.79990279076953,0.7049180327868853,0.9663053154945374,0.9425038695335388,0.941756010055542,0.9421297907829285
RPT_003629,0.9316239316239316,51.854043431975526,0.6495726495726495,0.922886312007904,0.9509381055831909,0.9458912014961243,0.9484078884124756
RPT_003630,1.0119047619047619,53.848095632763645,0.6190476190476191,0.9632792472839355,0.9569738507270813,0.9541181921958923,0.9555438756942749
RPT_003631,1.0,53.181508376305075,0.6666666666666665,0.9659541249275208,0.9491491913795471,0.9485068917274475,0.9488279819488525
RPT_003632,0.9642857142857143,55.12957309202506,0.6607142857142857,0.960475504398346,0.9619936943054199,0.9612964391708374,0.9616449475288391
RPT_003633,0.967741935483871,53.835765740898445,0.6612903225806451,0.960475504398346,0.9583503603935242,0.9553253650665283,0.9568354487419128
RPT_003634,0.9871794871794872,56.654315098615506,0.6282051282051282,0.9638767242431641,0.9547116160392761,0.9522727727890015,0.953490674495697
RPT_003635,1.0,55.14769271345421,0.6851851851851852,0.9625782370567322,0.9594050049781799,0.9584774971008301,0.9589410424232483
RPT_003636,1.0,52.81765501140022,0.691358024691358,0.9660963416099548,0.947798490524292,0.9451320171356201,0.9464633464813232
RPT_003637,0.9193548387096774,50.29300644665901,0.7419354838709676,0.9438051581382751,0.9507632851600647,0.9496293067932129,0.9501959681510925
RPT_003638,1.0263157894736843,53.28244389952581,0.6447368421052632,0.9524143934249878,0.9551869034767151,0.9521018862724304,0.9536418914794922
RPT_003639,1.0129870129870129,56.296292134728866,0.5974025974025974,0.9630610942840576,0.9550268650054932,0.9527714252471924,0.9538978338241577
RPT_003640,0.8939393939393939,47.447981283839155,0.803030303030303,0.9050560593605042,0.9449224472045898,0.9379992485046387,0.9414481520652771
RPT_003641,0.967741935483871,52.143734633550764,0.6935483870967742,0.9504208564758301,0.9585751891136169,0.9563420414924622,0.9574573040008545
RPT_003642,0.9634146341463414,50.602404130221124,0.6707317073170732,0.9265183210372925,0.9526054263114929,0.9520542621612549,0.9523297548294067
RPT_003643,1.0,53.95207344035633,0.6451612903225806,0.947780966758728,0.9553009271621704,0.9524056315422058,0.9538511037826538
RPT_003644,0.9803921568627451,50.387225894698176,0.7058823529411765,0.9625692367553711,0.9407493472099304,0.9380451440811157,0.9393953084945679
RPT_003645,0.9871794871794872,56.22192024241416,0.6538461538461539,0.9502707719802856,0.9587619304656982,0.9581581354141235,0.9584599733352661
RPT_003646,0.9595959595959596,52.529241058280306,0.6565656565656566,0.9292391538619995,0.943036675453186,0.9403442144393921,0.9416884779930115
RPT_003647,1.0,56.89520617610098,0.6222222222222222,0.9423203468322754,0.9578602910041809,0.956620991230011,0.9572402238845825
RPT_003648,1.0232558139534884,51.60771629737503,0.6744186046511628,0.9247269630432129,0.945493221282959,0.9447951912879944,0.9451441168785095
RPT_003649,0.9518072289156626,54.28452830915532,0.6626506024096386,0.9340218305587769,0.9585220813751221,0.9554879665374756,0.957002580165863
RPT_003650,0.967741935483871,53.768969328329966,0.6612903225806451,0.9620794653892517,0.9580952525138855,0.9560688138008118,0.9570809602737427
